No. Time        Source          Destination     Proto   Len Info
30	29.650009	192.168.0.91	192.168.0.55	HTTP	556	GET /_layouts/1033/core.js?rev=CNBZRdV1h3pKuA7LsMXf3w%3D%3D HTTP/1.1 , NTLMSSP_NEGOTIATE
31	29.715846	192.168.0.55	192.168.0.91	HTTP	683	[TCP Previous segment not captured] Continuation
32	29.717692	192.168.0.55	192.168.0.91	HTTP	683	[TCP Previous segment not captured] Continuation
33	29.718545	192.168.0.91	192.168.0.55	HTTP	752	[TCP ACKed unseen segment] GET /_layouts/1033/non_ie.js?rev=yfNry4hY0Gwa%2FPDNGrqXVg%3D%3D HTTP/1.1 , NTLMSSP_AUTH, User: example\administrator
34	29.721569	192.168.0.91	192.168.0.55	HTTP	748	[TCP ACKed unseen segment] GET /_layouts/1033/core.js?rev=CNBZRdV1h3pKuA7LsMXf3w%3D%3D HTTP/1.1 , NTLMSSP_AUTH, User: example\administrator
35	29.947879	192.168.0.55	192.168.0.91	HTTP	423	HTTP/1.1 200 OK  (GIF89a)
36	29.948103	192.168.0.55	192.168.0.91	HTTP	448	HTTP/1.1 200 OK  (GIF89a)
37	29.948855	192.168.0.91	192.168.0.55	HTTP	633	GET /WebResource.axd?d=nHRsVvr5Ol4YJlsCI9fFN9MELdMRnXh322E9CPcYWXiEC0ZhIo2Bt2cGtP2AFqf1CkDBObeQGIeSDAt5WKcEciBvWg81&t=634431379633046250 HTTP/1.1 , NTLMSSP_NEGOTIATE
38	29.949302	192.168.0.91	192.168.0.55	HTTP	633	GET /WebResource.axd?d=N-9F4RhqIoO1-WSucE7sOBPZqz9lnKVqhR_qaNuXC5GlkC2u048GwFhyGK7P3V-Tsr5qJ6ASnSfE6yTxvEJehlAT8Cc1&t=634431379633046250 HTTP/1.1 , NTLMSSP_NEGOTIATE
39	29.967537	192.168.0.55	192.168.0.91	HTTP	683	[TCP Previous segment not captured] Continuation
40	29.968377	192.168.0.55	192.168.0.91	HTTP	683	[TCP Previous segment not captured] Continuation
41	30.016306	192.168.0.55	192.168.0.91	HTTP	489	[TCP Previous segment not captured] Continuation
42	30.016651	192.168.0.55	192.168.0.91	HTTP	259	[TCP Previous segment not captured] Continuation
43	30.023793	192.168.0.55	192.168.0.91	HTTP	1178	[TCP Previous segment not captured] Continuation
44	30.234606	192.168.0.91	192.168.0.55	HTTP	482	[TCP ACKed unseen segment] GET /_layouts/images/helpicon.gif HTTP/1.1 
45	30.243550	192.168.0.55	192.168.0.91	HTTP	1470	[TCP Previous segment not captured] Continuation
46	30.447290	192.168.0.91	192.168.0.55	HTTP	486	[TCP ACKed unseen segment] GET /_layouts/images/titlegraphic.gif HTTP/1.1 
47	30.559649	192.168.0.55	192.168.0.91	HTTP	1407	HTTP/1.1 200 OK  (GIF89a)
48	30.560425	192.168.0.91	192.168.0.55	HTTP	482	GET /_layouts/images/gosearch.gif HTTP/1.1 
49	30.592643	192.168.0.91	192.168.0.55	HTTP	484	[TCP ACKed unseen segment] GET /_layouts/images/whitearrow.gif HTTP/1.1 
50	30.697629	192.168.0.55	192.168.0.91	HTTP	220	[TCP Previous segment not captured] Continuation
51	30.698212	192.168.0.91	192.168.0.55	HTTP	482	[TCP ACKed unseen segment] GET /_layouts/images/recycbin.gif HTTP/1.1 
52	30.733835	192.168.0.55	192.168.0.91	HTTP	909	HTTP/1.1 200 OK  (GIF89a)
53	30.734725	192.168.0.91	192.168.0.55	HTTP	479	GET /_layouts/images/Menu1.gif HTTP/1.1 
54	30.823433	192.168.0.55	192.168.0.91	HTTP	448	HTTP/1.1 200 OK  (GIF89a)
55	30.824246	192.168.0.91	192.168.0.55	HTTP	478	GET /_layouts/images/rect.gif HTTP/1.1 
56	30.929395	192.168.0.55	192.168.0.91	HTTP	448	HTTP/1.1 200 OK  (GIF89a)
57	30.930413	192.168.0.91	192.168.0.55	HTTP	482	GET /_layouts/images/homepage.gif HTTP/1.1 
58	30.991690	192.168.0.55	192.168.0.91	HTTP	1386	HTTP/1.1 200 OK  (GIF89a)
59	31.029680	192.168.0.91	192.168.0.55	HTTP	825	[TCP ACKed unseen segment] GET /WebResource.axd?d=nHRsVvr5Ol4YJlsCI9fFN9MELdMRnXh322E9CPcYWXiEC0ZhIo2Bt2cGtP2AFqf1CkDBObeQGIeSDAt5WKcEciBvWg81&t=634431379633046250 HTTP/1.1 , NTLMSSP_AUTH, User: example\administrator
60	31.030527	192.168.0.91	192.168.0.55	HTTP	825	[TCP ACKed unseen segment] GET /WebResource.axd?d=N-9F4RhqIoO1-WSucE7sOBPZqz9lnKVqhR_qaNuXC5GlkC2u048GwFhyGK7P3V-Tsr5qJ6ASnSfE6yTxvEJehlAT8Cc1&t=634431379633046250 HTTP/1.1 , NTLMSSP_AUTH, User: example\administrator
61	31.034945	192.168.0.55	192.168.0.91	HTTP	459	HTTP/1.1 200 OK  (GIF89a)
62	31.232966	192.168.0.55	192.168.0.91	HTTP	1386	[TCP Previous segment not captured] Continuation
63	31.499716	192.168.0.55	192.168.0.91	HTTP	234	[TCP Previous segment not captured] Continuation
64	31.571676	192.168.0.55	192.168.0.91	HTTP	313	[TCP Previous segment not captured] Continuation
65	32.687576	192.168.0.91	192.168.0.55	HTTP	537	GET /_layouts/images/siteTitleBKGD.gif HTTP/1.1 
66	32.687682	192.168.0.91	192.168.0.55	HTTP	538	GET /_layouts/images/topnavselected.gif HTTP/1.1 
67	32.688084	192.168.0.91	192.168.0.55	HTTP	543	[TCP ACKed unseen segment] GET /_layouts/images/siteactionsmenugrad.gif HTTP/1.1 
68	32.688277	192.168.0.91	192.168.0.55	HTTP	537	[TCP ACKed unseen segment] GET /_layouts/images/pageTitleBKGD.gif HTTP/1.1 
69	32.688498	192.168.0.91	192.168.0.55	HTTP	532	[TCP ACKed unseen segment] GET /_layouts/images/navshape.jpg HTTP/1.1 
70	32.688746	192.168.0.91	192.168.0.55	HTTP	541	[TCP ACKed unseen segment] GET /_layouts/images/quickLaunchHeader.gif HTTP/1.1 
71	32.754585	192.168.0.55	192.168.0.91	HTTP	589	HTTP/1.1 200 OK  (GIF89a)
72	32.788923	192.168.0.91	192.168.0.55	HTTP	533	GET /_layouts/images/navBullet.gif HTTP/1.1 
73	32.882371	192.168.0.55	192.168.0.91	HTTP	443	HTTP/1.1 200 OK  (GIF89a)
74	32.883059	192.168.0.91	192.168.0.55	HTTP	536	GET /_layouts/images/pagebackgrad.gif HTTP/1.1 
75	32.897868	192.168.0.55	192.168.0.91	HTTP	527	HTTP/1.1 200 OK  (GIF89a)
76	33.010636	192.168.0.55	192.168.0.91	HTTP	387	[TCP Previous segment not captured] Continuation
77	33.039483	192.168.0.55	192.168.0.91	HTTP	528	HTTP/1.1 200 OK  (GIF89a)
78	33.092928	192.168.0.55	192.168.0.91	HTTP	527	HTTP/1.1 200 OK  (GIF89a)
79	33.098474	192.168.0.55	192.168.0.91	HTTP	438	HTTP/1.1 200 OK  (GIF89a)
80	33.155505	192.168.0.55	192.168.0.91	HTTP	1464	HTTP/1.1 200 OK  (GIF89a)
